part_num,part_name,catalog,section,display_order,source_category_id,source_category,material,representative_for,notes
2456,Brick 2 x 6,Bricks,Standard,13,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3007,Brick 2 x 8,Bricks,Standard,14,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3006,Brick 2 x 10,Bricks,Standard,15,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
2356,Brick 4 x 6,Bricks,Standard,16,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6212,Brick 4 x 10,Bricks,Standard,17,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
4202,Brick 4 x 12,Bricks,Standard,18,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
30400,Brick 4 x 18,Bricks,Standard,19,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
4201,Brick 8 x 8,Bricks,Standard,20,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
4204,Brick 8 x 16,Bricks,Standard,21,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3245c,Brick 1 x 2 x 2 with Inside Stud Holder,Bricks,Standard,22,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
39268,Brick 1 x 5 x 2,Bricks,Standard,23,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
14716,Brick 1 x 1 x 3,Bricks,Standard,24,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
22886,Brick 1 x 2 x 3 with Bottom Stud Holder,Bricks,Standard,25,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
49311,Brick 1 x 4 x 3,Bricks,Standard,26,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
30145,Brick 2 x 2 x 3,Bricks,Standard,27,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
30144,Brick 2 x 4 x 3,Bricks,Standard,28,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
2453b,Brick 1 x 1 x 5 with Solid Stud,Bricks,Standard,29,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
2454b,Brick 1 x 2 x 5 with Hollow Studs,Bricks,Standard,30,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3755a,Brick 1 x 3 x 5 with Side Supports,Bricks,Standard,31,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3754,Brick 1 x 6 x 5,Bricks,Standard,32,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6213,Brick 2 x 6 x 3,Bricks,Standard,33,11,Bricks,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
59900,Cone 1 x 1 [Top Groove],Cones,Cones,1,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
33492,Cone 1 1/2 x 1 1/2 x 2/3,Cones,Cones,2,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6039,"Cone 2 x 2 x 1 2/3 Octagonal, Open Stud",Cones,Cones,3,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3942c,"Cone 2 x 2 x 2, Open Stud",Cones,Cones,4,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
49309,Cone 2 x 2 x 2 Inverted,Cones,Cones,5,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
28598,Cone 2 x 2 x 3 Jagged,Cones,Cones,6,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6233,Cone 3 x 3 x 2,Cones,Cones,7,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
1744,Cone 3 x 3 x 3 (Elliptic Paraboloid) with Internal Axle Hole,Cones,Cones,8,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3943b,"Cone 4 x 4 x 2, Axle Hole [Plain]",Cones,Cones,9,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
4742,Cone 4 x 4 x 2 Hollow No Studs,Cones,Cones,10,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3569,Cone 4 x 4 x 3 with Axle Hole,Cones,Cones,11,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
272,Cone 4 x 4 x 3 with Single Solid Stud,Cones,Cones,12,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
38317,Cone Half 2 x 4 x 3,Cones,Cones,13,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
18909,Cone Half 6 x 3 x 6 (Elliptic Paraboloid),Cones,Cones,14,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
8064,Cone Quarter 3 x 3 x 2 Hollow No Studs,Cones,Cones,15,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
98100,Brick Round 2 x 2 Truncated Cone,Cones,Cones,16,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
4490,Brick Arch 1 x 3,Arches,Arches,1,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3659,Brick Arch 1 x 4,Arches,Arches,2,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3455,Brick Arch 1 x 6,Arches,Arches,3,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
92950,Brick Arch 1 x 6 Raised Arch,Arches,Arches,4,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3307,Brick Arch 1 x 6 x 2 - Thick Top with Reinforced Underside,Arches,Arches,5,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
15254,Brick Arch 1 x 6 x 2 - Thin Top without Reinforced Underside [New Version],Arches,Arches,6,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3308,Brick Arch 1 x 8 x 2,Arches,Arches,7,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
16577,Brick Arch 1 x 8 x 2 Raised,Arches,Arches,8,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6108,Brick Arch 1 x 12 x 3,Arches,Arches,9,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
14707,Brick Arch 1 x 12 x 3 Raised Arch,Arches,Arches,10,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
5843,Brick Arch 1 x 3 x 1 2/3 Curved Top,Arches,Arches,11,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6005,Brick Arch 1 x 3 x 2 Curved Top,Arches,Arches,12,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
5850,"Brick Arch 1 x 3 x 2, Straight End",Arches,Arches,13,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
5844,Brick Arch 1 x 4 x 2 1/3 Curved Top,Arches,Arches,14,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6182,Brick Arch 1 x 4 x 2,Arches,Arches,15,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
80543,Brick Arch 1 x 4 x 3,Arches,Arches,16,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3572,Brick Arch 1 x 5 x 2,Arches,Arches,17,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
2339,Brick Arch 1 x 5 x 4 [Continuous Bow],Arches,Arches,18,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6060,Brick Arch 1 x 6 x 3 1/3 Curved Top,Arches,Arches,19,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
30257,Brick Arch 1 x 6 x 6,Arches,Arches,20,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6183,Brick Arch 1 x 6 x 2 Curved Top,Arches,Arches,21,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6184,Brick Arch 1 x 12 x 5 Curved Top,Arches,Arches,22,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
13965,Brick Arch 1 x 3 x 3 [Gothic],Arches,Arches,23,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
38585,Brick Arch 1 1/2 x 1 1/2 Corner,Arches,Arches,24,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
50967,Brick Arch 8 x 1 x 1 2/3 Curved,Arches,Arches,25,37,Bricks Curved,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
7891,Bracket 1 x 3 x 1 1/3,Brackets,Brick-height & structural,1,5,Bricks Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
5712,Bracket 5 x 1 x 1 1/3,Brackets,Brick-height & structural,2,5,Bricks Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
18671,Bracket 3 x 2 x 1 1/3 with Pin Bottom,Brackets,Brick-height & structural,3,5,Bricks Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
73562,Bracket 3 x 2 x 1 1/3 with Bottom Stud Holder,Brackets,Brick-height & structural,4,5,Bricks Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
11215,"Bracket 5 x 2 x 1 1/3 with Holes, Pin Bottom",Brackets,Brick-height & structural,5,5,Bricks Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
79180,Bracket 5 x 2 x 1 1/3 with Bottom Stud Holder,Brackets,Brick-height & structural,6,5,Bricks Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6087,"Bracket 5 x 2 x 2 1/3 with Holes, Smooth Bottom",Brackets,Brick-height & structural,7,5,Bricks Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
76766,"Bracket 5 x 2 x 2 1/3 with Holes, Inside Stud Holder",Brackets,Brick-height & structural,8,5,Bricks Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
36841,Bracket 1 x 1 - 1 x 1,Brackets,Compact,1,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
36840,Bracket 1 x 1 - 1 x 1 Inverted,Brackets,Compact,2,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
79389,Bracket 1 x 1 - 1 x 2,Brackets,Compact,3,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
73825,Bracket 1 x 1 - 1 x 2 Inverted,Brackets,Compact,4,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
99781,Bracket 1 x 2 - 1 x 2,Brackets,Compact,5,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
99780,Bracket 1 x 2 - 1 x 2 Inverted,Brackets,Compact,6,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
44728,Bracket 1 x 2 - 2 x 2,Brackets,Compact,7,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
99207,Bracket 1 x 2 - 2 x 2 Inverted,Brackets,Compact,8,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
93274,Bracket 1 x 2 - 2 x 4,Brackets,Compact,9,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
7452,Bracket 1 x 2 - 2 x 4 Inverted,Brackets,Compact,10,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
2436,Bracket 1 x 2 - 1 x 4 [Square Corners],Brackets,Compact,11,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
10201,Bracket 1 x 2 - 1 x 4 [Rounded Corners],Brackets,Compact,12,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
7674,Bracket 1 x 2 - 2 x 2 Centered,Brackets,Compact,13,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
3956,Bracket 2 x 2 - 2 x 2,Brackets,Larger plate-style,1,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
4598,Bracket 3 x 2 - 2 x 2 [aka Space Seat],Brackets,Larger plate-style,2,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
5175,Bracket 2 x 4 - 1 x 4,Brackets,Larger plate-style,3,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
5090,Bracket 1 x 6 - 2 x 6 Inverted,Brackets,Larger plate-style,4,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
64570,Bracket 2 x 6 - 1 x 6 Inverted,Brackets,Larger plate-style,5,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6970,Bracket 1 x 2 - 2 x 6,Brackets,Larger plate-style,6,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
69906,"Bracket 2 x 3 - 2 x 2, Curved Sides",Brackets,Larger plate-style,7,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
98287,Bracket 3 x 4 - 3 x 4,Brackets,Larger plate-style,8,9,Plates Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
7178,Panel 3 x 6 Car Seat with 4 Studs,Transportation,Land,1,36,Transportation - Land,Plastic,,Previously reconciled Land addition; retained in authoritative 83-position Land family.
2904,Technic Motorcycle Pivot,Transportation,Land,2,25,"Technic Steering, Suspension and Engine",Plastic,,Previously reconciled Land addition; retained in authoritative 83-position Land family.
44374,Technic Beam Rotor 3 Blade Thin,Propellers & Rotors,Propellers & Rotors,1,51,Technic Beams,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
80273,Technic Propeller 5 Blade 9 Stud Diameter with Square Hole,Propellers & Rotors,Propellers & Rotors,2,55,Technic Beams Special,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
61069,Technic Engine Block Half / Side Intake Panel,Engines & Turbines,Engine Components,1,40,Technic Panels,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
2853,Technic Engine Crankshaft,Engines & Turbines,Engine Components,2,25,"Technic Steering, Suspension and Engine",Plastic,,Reconstructed from exact IDs preserved in frozen audit record
2854,Technic Engine Crankshaft Center,Engines & Turbines,Engine Components,3,25,"Technic Steering, Suspension and Engine",Plastic,,Reconstructed from exact IDs preserved in frozen audit record
2745,Technic Cylinder 4 x 4 x 1 2/3 with Axle Holes,Cylinders,Cylinders,1,35,Transportation - Sea and Air,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
30360,Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs,Cylinders,Cylinders,2,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
41531,"Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar",Cylinders,Cylinders,3,35,Transportation - Sea and Air,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
93168,Cylinder 3 x 6 x 2 2/3 Horizontal Solid Studs,Cylinders,Cylinders,4,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
24593,Cylinder Half 2 x 4 x 2 with 1 x 2 Cutout,Cylinders,Half Cylinders,1,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6259,Cylinder Half 2 x 4 x 4,Cylinders,Half Cylinders,2,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
8105,Cylinder Half 2 x 4 x 5 with 1 x 2 Cutout and Arched Window,Cylinders,Half Cylinders,3,23,Panels,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
85941,Cylinder Half 2 x 4 x 5 with 1 x 2 cutout,Cylinders,Half Cylinders,4,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
67950,Cylinder Half 3 x 6 x 6 Closed on Top with 2 Studs,Cylinders,Half Cylinders,5,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
87926,Cylinder Half 3 x 6 x 6 with 1 x 2 Cutout,Cylinders,Half Cylinders,6,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
92591,Cylinder Half 4 x 6 x 13 with 1 x 2 Cutout,Cylinders,Half Cylinders,7,23,Panels,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
6908,Dome 1 x 1 x 2/3,Domes,Dome Tops & Shaped,1,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
20952,Brick Round 1.5 x 1.5 Dome Top [Plain],Domes,Dome Tops & Shaped,2,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
30151b,"Brick Round 2 x 2 x 1 2/3 Dome Top, Hollow Stud",Domes,Dome Tops & Shaped,3,20,Bricks Round and Cones,Plastic,,Reconstructed from exact IDs preserved in frozen audit record
